num_run,name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,parameters,prompt_cost,completion_cost,tags,timestamp
14,50bf_tpu_sketch_generator,50bf6317,gemma3:27b_85a9_tpusg_batch,failure,0.0,0,0,0,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753892965
15,70e3_tpu_sketch_generator,70e32f98,gemma3:27b_85a9_tpusg_batch,failure,0.0,0,0,0,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753892994
16,c0e3_tpu_sketch_generator,c0e353b4,gemma3:27b_85a9_tpusg_batch,failure,244.3,15835,10158,5677,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753893021
17,8fa8_tpu_sketch_generator,8fa803ed,gemma3:27b_85a9_tpusg_batch,failure,216.2,15842,10158,5684,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753893308
18,94bc_tpu_sketch_generator,94bc6333,gemma3:27b_85a9_tpusg_batch,failure,193.59,15191,10158,5033,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753893571
19,9dcc_tpu_sketch_generator,9dccacd2,gemma3:27b_85a9_tpusg_batch,failure,195.56,15252,10158,5094,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753893813
20,db3c_tpu_sketch_generator,db3c2b2d,gemma3:27b_85a9_tpusg_batch,failure,206.84,15569,10158,5411,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753894057
21,5062_tpu_sketch_generator,506219b3,gemma3:27b_85a9_tpusg_batch,failure,202.69,15458,10158,5300,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753894305
22,eb4c_tpu_sketch_generator,eb4cf0fc,gemma3:27b_85a9_tpusg_batch,failure,190.59,15113,10158,4955,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753894555
23,6966_tpu_sketch_generator,69660530,gemma3:27b_85a9_tpusg_batch,failure,208.48,15619,10158,5461,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753894794
24,47d3_tpu_sketch_generator,47d390bb,gemma3:27b_85a9_tpusg_batch,failure,192.86,15188,10158,5030,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753895051
25,2962_tpu_sketch_generator,2962b4b0,gemma3:27b_85a9_tpusg_batch,success,42.33,3070,1966,1104,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753895292
26,1d55_tpu_sketch_generator,1d55aeb9,gemma3:27b_85a9_tpusg_batch,failure,198.27,15335,10158,5177,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753895394
27,e6f9_tpu_sketch_generator,e6f97a5c,gemma3:27b_85a9_tpusg_batch,failure,201.91,15432,10158,5274,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753895639
28,8914_tpu_sketch_generator,89140ba9,gemma3:27b_85a9_tpusg_batch,failure,194.14,15218,10158,5060,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753895889
29,c077_tpu_sketch_generator,c077f7a4,gemma3:27b_85a9_tpusg_batch,failure,198.38,15337,10158,5179,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753896131
30,1a38_tpu_sketch_generator,1a38d526,gemma3:27b_85a9_tpusg_batch,failure,197.32,15319,10158,5161,0.0,N/A,0,0,"['benchmark', 'gemma3:27b', 'tpu_sketch_generator']",1753896377
