num_run,name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,parameters,prompt_cost,completion_cost,tags,timestamp
11,9b45_py_sketch_generator,9b457725,qwen2.5-coder:32b_373e_psg_batch,success,120.49,13937,9810,4127,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754260399
12,ca77_py_sketch_generator,ca7777c1,qwen2.5-coder:32b_373e_psg_batch,failure,119.66,13909,9810,4099,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754260558
13,4c76_py_sketch_generator,4c7699f9,qwen2.5-coder:32b_373e_psg_batch,failure,124.69,14095,9810,4285,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754260685
14,4703_py_sketch_generator,4703f778,qwen2.5-coder:32b_373e_psg_batch,failure,173.48,15907,9810,6097,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754260818
15,19d2_py_sketch_generator,19d264cd,qwen2.5-coder:32b_373e_psg_batch,failure,167.78,15705,9810,5895,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754260999
16,74f9_py_sketch_generator,74f91fb6,qwen2.5-coder:32b_373e_psg_batch,success,118.15,13839,9810,4029,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754261174
17,7d07_py_sketch_generator,7d079da0,qwen2.5-coder:32b_373e_psg_batch,success,91.57,10888,7762,3126,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754261332
18,138b_py_sketch_generator,138b1e00,qwen2.5-coder:32b_373e_psg_batch,success,193.48,16647,9810,6837,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754261462
19,f813_py_sketch_generator,f813c497,qwen2.5-coder:32b_373e_psg_batch,failure,180.24,16165,9810,6355,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754261663
20,f80d_py_sketch_generator,f80d0462,qwen2.5-coder:32b_373e_psg_batch,failure,125.18,14101,9810,4291,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754261853
21,df3b_py_sketch_generator,df3bf6c2,qwen2.5-coder:32b_373e_psg_batch,success,42.07,5099,3666,1433,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754261986
22,d3b8_py_sketch_generator,d3b85ae3,qwen2.5-coder:32b_373e_psg_batch,success,127.76,14186,9810,4376,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754262065
23,9f30_py_sketch_generator,9f302b71,qwen2.5-coder:32b_373e_psg_batch,failure,131.54,14353,9810,4543,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754262232
24,b745_py_sketch_generator,b745a7d3,qwen2.5-coder:32b_373e_psg_batch,success,42.91,5130,3666,1464,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754262371
25,c765_py_sketch_generator,c765e77f,qwen2.5-coder:32b_373e_psg_batch,failure,118.04,13847,9810,4037,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754262453
26,bdd5_py_sketch_generator,bdd5f4cf,qwen2.5-coder:32b_373e_psg_batch,failure,121.47,13960,9810,4150,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754262579
27,b050_py_sketch_generator,b050ab1e,qwen2.5-coder:32b_373e_psg_batch,failure,175.5,15990,9810,6180,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754262708
28,b3bc_py_sketch_generator,b3bcecdb,qwen2.5-coder:32b_373e_psg_batch,success,148.95,13025,7762,5263,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754262891
29,ef2c_py_sketch_generator,ef2cfc48,qwen2.5-coder:32b_373e_psg_batch,failure,124.96,14104,9810,4294,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754263047
30,6beb_py_sketch_generator,6beb3986,qwen2.5-coder:32b_373e_psg_batch,failure,123.38,14040,9810,4230,0.0,"{'temperature:0.1', 'top_p:0.3'}",0,0,"['benchmark', 'py_sketch_generator', 'qwen2.5-coder:32b']",1754263180
