num_run,name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,parameters,prompt_cost,completion_cost,tags,timestamp
16,1735_tpu_sketch_generator,1735aee0,qwen2.5-coder:14b_85a9_tpusg_batch,success,22.49,2731,1833,898,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753888918
17,b5f1_tpu_sketch_generator,b5f19ff0,qwen2.5-coder:14b_85a9_tpusg_batch,failure,108.0,14341,10025,4316,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753888998
18,a3bd_tpu_sketch_generator,a3bd9f01,qwen2.5-coder:14b_85a9_tpusg_batch,success,46.42,5744,3881,1863,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753889154
19,e73d_tpu_sketch_generator,e73de696,qwen2.5-coder:14b_85a9_tpusg_batch,success,23.06,2659,1833,826,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753889267
20,2a07_tpu_sketch_generator,2a07c914,qwen2.5-coder:14b_85a9_tpusg_batch,success,21.45,2679,1833,846,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753889349
21,a688_tpu_sketch_generator,a688ebca,qwen2.5-coder:14b_85a9_tpusg_batch,success,20.0,2618,1833,785,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753889424
22,513d_tpu_sketch_generator,513d6159,qwen2.5-coder:14b_85a9_tpusg_batch,failure,119.25,14808,10025,4783,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753889499
23,1901_tpu_sketch_generator,190153e1,qwen2.5-coder:14b_85a9_tpusg_batch,success,44.25,5654,3881,1773,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753889654
24,ec76_tpu_sketch_generator,ec769b33,qwen2.5-coder:14b_85a9_tpusg_batch,success,42.1,5559,3881,1678,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753889764
25,6c96_tpu_sketch_generator,6c96296d,qwen2.5-coder:14b_85a9_tpusg_batch,success,19.65,2612,1833,779,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753889872
26,a382_tpu_sketch_generator,a3826e77,qwen2.5-coder:14b_85a9_tpusg_batch,success,42.74,5569,3881,1688,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753889951
27,4c6a_tpu_sketch_generator,4c6ae20f,qwen2.5-coder:14b_85a9_tpusg_batch,success,63.76,8468,5929,2539,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753890061
28,d27e_tpu_sketch_generator,d27e6a9e,qwen2.5-coder:14b_85a9_tpusg_batch,success,22.96,2749,1833,916,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753890199
29,1c24_tpu_sketch_generator,1c2479b5,qwen2.5-coder:14b_85a9_tpusg_batch,success,47.38,5807,3881,1926,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753890277
30,9719_tpu_sketch_generator,9719fa0e,qwen2.5-coder:14b_85a9_tpusg_batch,success,21.76,2740,1833,907,0.0,N/A,0,0,"['benchmark', 'qwen2.5-coder:14b', 'tpu_sketch_generator']",1753890389
